7.944e-06,1
9.388e-06,0
7.564e-06,1
6.428e-06,0
1.1064e-05,0
1.0596e-05,0
8.248e-06,0
8.392e-06,0
7.196e-06,0
7.092e-06,1
7.016e-06,0
6.676e-06,1
6.916e-06,0
7.356e-06,0
7.44e-06,1
8.512e-06,0
6.644e-06,0
9.552e-06,1
1.0796e-05,1
6.592e-06,0
7.52e-06,0
1.0904e-05,1
1.064e-05,0
8.932e-06,0
6.688e-06,0
9.076e-06,0
1.176e-05,1
1.0868e-05,0
1.2376e-05,0
6.396e-06,0
9.396e-06,0
9.564e-06,1
8.776e-06,0
1.2816e-05,0
9.396e-06,1
1.044e-05,0
6.408e-06,0
9.876e-06,0
1.0684e-05,1
7.24e-06,1
9.916e-06,1
1.0528e-05,0
7.096e-06,0
1.1704e-05,1
1.0792e-05,1
8.644e-06,0
6.724e-06,1
8.068e-06,0
9.964e-06,0
6.756e-06,1
1.1876e-05,0
8.984e-06,1
9.804e-06,1
8.968e-06,0
9.456e-06,1
1.1204e-05,1
9.5e-06,1
8.9e-06,1
1.0924e-05,1
9.348e-06,1
6.952e-06,1
9.632e-06,0
1.0668e-05,0
9.548e-06,1
1.3236e-05,0
9.796e-06,0
6.692e-06,1
6.788e-06,0
6.364e-06,1
6.72e-06,0
8.568e-06,0
7.428e-06,1
1.2352e-05,1
8.112e-06,0
1.1616e-05,0
9.068e-06,0
6.436e-06,0
6.492e-06,1
8.08e-06,0
1.068e-05,0
6.892e-06,1
8.352e-06,0
1.1304e-05,1
7.824e-06,0
1.0736e-05,0
1.324e-05,1
1.3536e-05,0
1.1632e-05,0
1.2816e-05,1
6.868e-06,0
8.18e-06,0
1.288e-05,0
9.556e-06,0
7.988e-06,0
8.812e-06,1
8.32e-06,1
1.2428e-05,1
7.244e-06,1
1.108e-05,1
9.468e-06,0
8.76e-06,1
9.656e-06,1
8.972e-06,0
7.576e-06,0
8.416e-06,1
1.1516e-05,0
1.1928e-05,0
6.484e-06,1
8.332e-06,0
7.552e-06,0
1.246e-05,0
7.756e-06,1
7.532e-06,1
8.376e-06,0
6.528e-06,0
7.112e-06,1
7.932e-06,1
9.828e-06,1
8.42e-06,1
1.344e-05,1
1.214e-05,0
7.528e-06,1
7.12e-06,0
1.2428e-05,1
7.144e-06,1
7.772e-06,1
1.2344e-05,1
6.608e-06,0
1.0988e-05,0
1.0128e-05,1
7.356e-06,0
1.2708e-05,0
7.66e-06,1
9.28e-06,0
6.992e-06,1
1.2864e-05,1
6.936e-06,0
1.026e-05,0
9.66e-06,0
7.1e-06,0
1.1336e-05,1
6.332e-06,0
6.972e-06,0
1.2616e-05,0
1.0504e-05,0
8.82e-06,0
6.276e-06,1
1.01e-05,1
8.988e-06,1
9.408e-06,1
1.1332e-05,1
1.2124e-05,1
9.344e-06,0
8.736e-06,0
1.2776e-05,1
1.0424e-05,0
8.612e-06,0
7.176e-06,0
9.564e-06,0
8.332e-06,1
8.716e-06,0
6.868e-06,1
6.692e-06,1
6.412e-06,1
6.816e-06,1
7.844e-06,0
7.36e-06,0
1.062e-05,1
7.38e-06,0
6.516e-06,0
6.588e-06,1
6.388e-06,0
1.1208e-05,0
8.76e-06,0
6.788e-06,1
7.064e-06,0
1.0484e-05,1
1.2992e-05,1
1.0192e-05,0
7.452e-06,1
1.1244e-05,1
7.408e-06,1
1.0432e-05,0
8.132e-06,1
8.392e-06,1
7.452e-06,0
6.56e-06,0
8.676e-06,1
8.772e-06,0
7.728e-06,1
1.0976e-05,1
1.15e-05,1
1.0824e-05,0
6.888e-06,1
8.04e-06,0
8.776e-06,1
1.3228e-05,1
1.2276e-05,0
1.0576e-05,1
1.0744e-05,0
